name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,drs_uri,sample_id,study_name,file_type
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/62bcadf4-9038-5679-96cf-4333b034e19a,27688964,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fbc4d2f7-dbfb-58ba-af58-911abd6eabbf,11337772,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dfd7911f-e9a4-5e03-9a48-bb887eab5698,37191681,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1b1a9fee-630e-56fd-b096-69657b6602b9,33161217,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/751e230f-75e5-52bb-be05-8a83e4895102,9142274,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c98c8e78-b2d7-5e42-a009-436c7f9de90f,33685504,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b8e4f4b-f71d-505a-9d41-693af4135390,26476544,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f5ebb64-4b0e-5b36-b6f1-b15a7e442552,33685515,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f5fc9de-09e2-55a7-9ff0-ec1c5fb3f956,9142303,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7550be08-8843-5d70-9a73-b70e3895fc36,101318656,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ba217131-95d6-54eb-9d29-52606231dc7b,11337772,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/00d50d08-694c-5d41-81da-1092408071fa,115900446,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/beed0516-1396-54f1-9f72-871aad16a248,9142305,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1addbc48-4ba7-560f-9dfe-ec7d62905bb4,89784320,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/87d52215-f971-5af0-aafe-9dc04a8f8076,6979607,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/814cafcd-4537-5d0c-bd53-399b2d528656,13041746,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/62b8d19c-7d10-50a1-b3be-21cf090ce5c3,115900504,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ced3d186-ba8b-5e47-84fb-16c4f0ac7539,63864835,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc8b08d8-c628-5d27-8ac3-65075a85dc8b,69861379,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/504cce51-86e5-5a27-8940-cad48cd5b769,3735567,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11fdaad0-3205-5580-a6e9-49ed20469b7a,11337766,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7b574140-9328-5810-8403-d3b74e5ecd1c,29851668,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1ae22481-d340-5685-bb72-e32aba9ca974,79462403,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d7761a58-7481-50de-a880-008987bd7170,9142298,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1adafac9-33da-581e-866a-738920115be4,9142300,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ac3960ac-fa88-5b9b-975f-a17ddcb49623,62652417,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fb0faed7-6b75-54c1-8837-b4fae791ac21,81330184,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e5326745-53cd-5242-811d-d9d94c122b25,11337770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/507b91ed-6a64-5039-9b8f-9e24d9f08a17,33161218,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1dad107-a8a6-5c21-a75a-7e7af67459b1,115900534,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/377f0633-21e1-5b69-8894-0433e122bf5a,72810501,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a08218a9-aada-57ec-84e1-570401a13186,29851674,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2f9f1c9-848b-5633-8568-5ffdf19707c7,9142282,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fb13ff20-7bcc-58f8-ab45-bd9d09587824,28835954,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dcb91abe-7b7f-5ff7-b1b9-135a13c8efff,41418753,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/da0b7716-0433-5ffa-98e4-519b74b82919,49905668,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3db4fb28-6ac4-5c66-9017-11403b3e39fe,90734593,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a6f1b91c-44d4-5736-81e3-de15277daaa1,11337766,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c6989f20-b1f0-5bfc-b7de-34ca743de648,9142304,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c97ef7ba-4d70-5d5c-9918-2e53c8e7b315,15138816,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c1dd6557-ac95-5bfa-8b63-3f06f23de347,9142308,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f6a1c7e-1dd7-5bf6-9348-ea51c372fc09,15368252,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cedf16d5-571e-56ff-b2fc-d1d1ab54d2b4,82083847,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fb7cfd4e-44ed-592a-9ebc-acf7dba3f3ec,10780674,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9b0aa8e7-36c1-5e22-a6f4-0f270b82b6df,13041685,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/310ccb2b-7dd6-598b-b463-f98f75db55e1,27688962,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fbe67f83-5600-5e29-8673-8862c600ab9a,9142301,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/57154004-b4a1-58eb-8813-39dcbbcdca86,9142283,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0732d079-2f05-5545-93b6-1bb3bc124eca,13041771,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c6be7a5b-ff67-569b-8c60-369250f1c875,9142302,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f576c10-3978-5b1d-84d7-89a1a5955732,101318665,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0c3a0a23-7ab4-500f-8108-ae43da979fd8,11337765,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/43d603fe-d0fd-59a7-9f18-c9cdeaf4720d,82083845,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25e87b31-11f8-5850-ba9f-1a7f93c19d02,77365249,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/56fba15d-04ad-51f1-95be-e6cc0e84e593,9142309,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/49f6880f-2a82-566a-8854-cc43ae938978,9142302,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2baceeb6-701d-506e-bb77-e94f9a130350,51445770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/6f543501-d0dc-50dd-83c9-3084aba5c533,20917507,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fb17baec-389a-5eb4-b05a-c633fa751992,33685505,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2619829d-129c-553a-9751-de657a479d4c,9142312,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/87e1d32c-82b5-5594-b112-049667b4d280,43745285,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0c384a45-c0fa-506a-acdd-086a08c94db0,15368248,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11eaee0e-d558-558e-91fc-447a8ecfb2aa,9142278,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/edb5eb55-f738-5324-8df2-e7e59970d356,80838656,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8e4428cb-584b-5292-ae9f-b52b5af74d74,5111810,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ac32f89a-2ffb-5323-8ef4-55b4b40c3415,115900520,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25d38be7-68c5-5743-a7a7-252071f0c8ed,77365248,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0c1b2b8c-e273-50e3-bcd7-dcde840b4247,28835842,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/49caced6-9051-51e3-8a39-0f9e64c2e23b,11337781,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a6f0f34f-c985-5465-8516-c530d10be8c0,115900446,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/faee7435-7619-5ef1-9650-8b6c718d028a,9994268,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/c97c5906-e768-59b4-aef1-c1c1a698dc75,72810498,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/faeccb2d-0c8a-5f5b-9652-2aca80608cc6,29851673,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5029206b-ebee-53d4-a0fb-20a5f75721e5,96075781,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/06e92ea9-e0f0-52bf-9098-a202f9478763,96075777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9b05a278-9929-57b8-a318-f6bf518f5f8d,6979620,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bc3d23f4-b76a-59b0-bb3b-f204462a3005,87425032,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b78ac2d8-bcb0-53ac-bc12-b0ed1c4416f0,9142274,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d74b579c-c6ce-50ef-a38e-4e027bcde1fd,13041770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2e43be5-8537-5035-8d61-8a50784df006,55967749,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fae1b0da-1ed0-5086-a3ce-e52e2933efc2,9142295,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5d016279-96ad-51be-b95d-a37bb5d16f5e,56623106,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/43cdfa11-fb62-5b84-bf31-afa818ecfb93,11337759,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/879c63b1-e955-5f2a-8427-9a8da7a6a2fe,9142298,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d9bbc3f-d3ee-5aec-b54b-0fc51d86cca6,11337767,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30c68a3c-781d-5a66-9c5f-2c5420a8bedc,45416452,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25c1abc7-8649-5709-ab92-cdf74e9be1d1,40566789,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74dcb1aa-8857-5053-9fd9-098b654b5b84,11337749,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bc3188fc-77b5-5000-82a5-0fff74f076cb,54820874,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11cd51ef-31a9-58b0-a881-90bab207ec1e,9142284,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/5d0160a3-0341-5a6c-a5d4-174f98923e9e,82083846,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fad17964-6ff8-59d7-957e-5ec4134980b1,36601863,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d18aa114-5dc4-57de-8411-6d49ab3df38d,6979606,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/06e813ae-5186-5f71-b371-97ba6c5cc0c1,28835967,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b76e05e-1021-5e64-a344-c29f2be367be,39124996,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d99c06a-b7dd-56d2-aef8-993869c495a4,57933829,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/2b77e4e3-7d65-50a6-8d97-6e3cf01733ae,11337749,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b565527c-c34c-5351-9b6e-41f428d6b214,5341184,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ced1d099-4aa0-5c4c-9eee-1e34254de6f9,9142273,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25add16d-b0f9-5f71-833e-f8c72aefe040,115900590,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/bed93aec-a08c-5c2c-bd7d-b9bd6f066243,90734593,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/43cbc014-c96d-5e7e-b96e-172e2b30e9e2,9142314,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/9afef9d2-d98f-505f-9667-1320647bc63e,15368228,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8e33dd25-6284-5b16-88f8-1ca5f4517921,36601882,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/371d580c-8d15-53e9-86b8-802430fb6e04,115900443,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/cc86fbbf-bdee-5705-a044-7372a364410f,81330177,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94cadb4e-260f-5b90-9f60-826d734b820f,79462403,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ac219cdb-6dec-5623-8f8a-cd7477e49b7c,29851672,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74d9974a-f9b9-5061-b0db-1f6c9e398267,115900500,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/faaa7fac-14b0-5ff3-bfd3-f5e8d6783e86,67305478,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25a7f4e2-fa30-59cf-8799-b38cdb2cfce2,15138817,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30c3b542-3c1b-5508-a623-f5274c7b1594,67305480,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/50237cf3-5539-5939-a11d-31feaed47207,3735558,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ba0c0ecc-1adb-58bf-82b4-90ed75703b6c,55967747,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/faf20f22-869a-5983-be38-a28833ba3be4,9142295,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/d9f9bce4-9388-5fa0-ba1c-d375bcaa27a4,11337754,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/06d1d4ed-45f3-56bb-a468-039fe23890a2,15368257,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/faa2a37e-f70f-53e0-972f-f7460efdf01c,115900481,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/3d994cfb-fb9f-5202-b52e-9655919ade76,15368227,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/87b30d33-d459-53b5-a69b-29b94a114771,9142297,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/25d049c7-66cb-5e43-9b32-92002ac85974,115900590,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7b1c016a-0722-5208-a92f-b8cfc0930253,115900446,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/56c473e8-515b-56bb-909f-397f0613ce9a,96075777,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11c366bd-b4ce-5095-8417-6b7442b223d4,28835977,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/a070e438-70ee-54d6-bf86-38ae61edce02,11337754,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e52b5f74-e486-54c2-b9e6-18b3f1d2db17,57114635,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/259cefd1-e098-5eae-91ac-6d22b76d9a92,9142314,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fa978d13-4456-5992-b285-ae5cc17d6b75,28835987,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8133bb37-763b-50f3-bf5c-58044c06f2f2,15138824,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/0be6b837-ff0b-5f0c-b37a-190d4aa78b2a,47349766,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b2dd57e9-54bb-54eb-9cf1-c41fd7167cb5,15368222,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/501f57de-d355-5201-8187-3c2e8deda6b1,11337767,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e213b97a-42cb-5bc8-82d3-55c942243a15,15138827,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ac25fd72-a1bc-5ddc-a3b7-830fb5b55e7c,9142280,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/74c096c4-9e0b-5268-8796-b17943a92956,9142292,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1aa93ffb-2eb1-52d4-9841-0085ef5e38b7,13041665,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/edaba7d7-ebe2-559f-ba31-b6177b64a508,20917507,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/8e382e89-fd4f-5cca-9070-5ac003abbee8,89784321,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/7addb2db-3dee-5c21-998f-f17c6216f95f,11337773,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/30b87cb0-5880-5b08-81ed-fb005ba5e38a,13041728,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/b77882f3-4ccd-5180-8366-550e24d3750a,47349770,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/fa276f06-4484-505a-bd05-2df51c37ccf5,9142290,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/e7f8b837-69ba-5dc4-a5ee-6cf762034441,96075796,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/dc9ff9a4-49f2-5541-8033-f3375b1a7afc,96763906,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/1ad4b257-95c1-5c2d-9036-6c7b3dbbf720,115900526,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/ba030ee8-d258-5926-a112-1ea50c6aa2dd,63864835,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/56a85070-d445-5ae3-97f9-bd7e5827976f,28835871,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/94e82a1e-e5a2-5444-92b7-99ccb9201d62,6979620,caNanoLab Data,CSV
table_1,Unknown,,,,,literature_mined,10.17917,drs://nci-crdc.datacommons.io/dg.4DFC/11aa8702-ef28-58b8-aaf7-5388db688067,9142303,caNanoLab Data,CSV
