name,material_type,core_size_nm,zeta_potential_mv,surface_area_m2g,coating,source_type,doi,ic50,ec50,pec50,cell_line,exposure_time_h
Prabhu2010 A1 M6,Nanomaterial,,,,,literature_mined,,,130.0,3.886056647693163,,
Midander2009 M3 PS,Nanomaterial,,,,,literature_mined,,,2.9,5.537602002101044,,
Midander2009 M4 PS,Nanomaterial,28.0,,,,literature_mined,,,,,,
Geng2014-M1-Size,Nanomaterial,1.51,,,,literature_mined,,,,,,
Geng2014-M1-Length,Nanomaterial,13.34,,,,literature_mined,,,,,,
Geng2014-M1-Length2,Nanomaterial,14.34,,,,literature_mined,,,,,,
Geng2014-M1-Length3,Nanomaterial,13.39,,,,literature_mined,,,,,,
Tilton2014 M1 M1,Nanomaterial,858.0,,,,literature_mined,,,,,,
Tilton2014 M1 M2,Nanomaterial,375.0,,,,literature_mined,,,,,,
Tilton2014 M1 M3,Nanomaterial,342.0,,,,literature_mined,,,,,,
Tilton2014 M1 M4,Nanomaterial,458.0,,,,literature_mined,,,,,,
Tilton2014 M1 M5,Nanomaterial,,,,,literature_mined,,,-11.8,,,
Tilton2014 M1 M6,Nanomaterial,,,,,literature_mined,,,-9.78,,,
Tilton2014 M1 M7,Nanomaterial,,,,,literature_mined,,,-13.3,,,
Tilton2014 M1 M8,Nanomaterial,,,,,literature_mined,,,-10.64,,,
Tilton2014 M2 M1,Nanomaterial,2897.0,,,,literature_mined,,,,,,
Tilton2014 M2 M2,Nanomaterial,1590.0,,,,literature_mined,,,,,,
Tilton2014 M2 M3,Nanomaterial,445.0,,,,literature_mined,,,,,,
Tilton2014 M2 M4,Nanomaterial,634.0,,,,literature_mined,,,,,,
Tilton2014 M2 M5,Nanomaterial,,,,,literature_mined,,,-30.3,,,
Tilton2014 M2 M6,Nanomaterial,,,,,literature_mined,,,-12.7,,,
Tilton2014 M2 M7,Nanomaterial,,,,,literature_mined,,,-11.6,,,
Tilton2014 M2 M8,Nanomaterial,,,,,literature_mined,,,-9.45,,,
Tilton2014 M2 Surf,Nanomaterial,,,,,literature_mined,,,17.94,4.746177561291927,,
Tilton2014 M2 Size,Nanomaterial,200.0,,,,literature_mined,,,,,,
Tilton2014 M2 Size2,Nanomaterial,10.0,,,,literature_mined,,,,,,
Tilton2014 M1 Surf,Nanomaterial,,,,,literature_mined,,,513.0,3.2898826348881838,,
GSE62253 AgPURE Size,Silver,15.0,,,,literature_mined,,,,,,
GSE62253 AgPURE HydroSize,Silver,28.0,,,,literature_mined,,,,,,
Gioria2016 30 Size,Nanomaterial,30.0,,,,literature_mined,,,,,,
Gioria2016 5 Size,Nanomaterial,5.0,,,,literature_mined,,,,,,
Gioria2016 5 Zeta,Nanomaterial,,,,,literature_mined,,,-48.0,,,
Gioria2016 30 Zeta,Nanomaterial,,,,,literature_mined,,,-43.0,,,
Lin2013 01 Size,Nanomaterial,14.7,,,,literature_mined,,,,,,
Lin2013 02 Size,Nanomaterial,12.8,,,,literature_mined,,,,,,
Lin2013 03 Size,Nanomaterial,18.3,,,,literature_mined,,,,,,
Lin2013 04 Size,Nanomaterial,10.0,,,,literature_mined,,,,,,
Lin2013 05 Size,Nanomaterial,71.8,,,,literature_mined,,,,,,
Lin2013 06 Size,Nanomaterial,193.0,,,,literature_mined,,,,,,
Lin2013 07 Size,Nanomaterial,12.3,,,,literature_mined,,,,,,
Lin2013 08 Size,Nanomaterial,12.0,,,,literature_mined,,,,,,
Lin2013 09 Size,Nanomaterial,43.8,,,,literature_mined,,,,,,
Lin2013 10 Size,Nanomaterial,28.4,,,,literature_mined,,,,,,
Lin2013 11 Size,Nanomaterial,59.6,,,,literature_mined,,,,,,
Lin2013 12 Size,Nanomaterial,24.6,,,,literature_mined,,,,,,
Lin2013 13 Size,Nanomaterial,51.5,,,,literature_mined,,,,,,
Lin2013 14 Size,Nanomaterial,13.1,,,,literature_mined,,,,,,
Lin2013 15 Size,Nanomaterial,140.6,,,,literature_mined,,,,,,
Lin2013 16 Size,Nanomaterial,11.8,,,,literature_mined,,,,,,
Lin2013 17 Size,Nanomaterial,13.5,,,,literature_mined,,,,,,
Lin2013 18 Size,Nanomaterial,62.4,,,,literature_mined,,,,,,
Lin2013 19 Size,Nanomaterial,12.6,,,,literature_mined,,,,,,
Lin2013 20 Size,Nanomaterial,16.6,,,,literature_mined,,,,,,
Lin2013 21 Size,Nanomaterial,32.7,,,,literature_mined,,,,,,
Lin2013 22 Size,Nanomaterial,61.7,,,,literature_mined,,,,,,
Lin2013 23 Size,Nanomaterial,22.6,,,,literature_mined,,,,,,
Lin2013 24 Size,Nanomaterial,40.1,,,,literature_mined,,,,,,
Lin2013 24 Zp,Nanomaterial,,,,,literature_mined,,,-19.7,,,
Lin2013 23 Zp,Nanomaterial,,,,,literature_mined,,,-27.0,,,
Lin2013 22 Zp,Nanomaterial,,,,,literature_mined,,,-29.7,,,
Lin2013 21 Zp,Nanomaterial,,,,,literature_mined,,,-27.6,,,
Lin2013 20 Zp,Nanomaterial,,,,,literature_mined,,,-23.3,,,
Lin2013 19 Zp,Nanomaterial,,,,,literature_mined,,,-31.5,,,
Lin2013 18 Zp,Nanomaterial,,,,,literature_mined,,,-26.4,,,
Lin2013 17 Zp,Nanomaterial,,,,,literature_mined,,,-16.8,,,
Lin2013 16 Zp,Nanomaterial,,,,,literature_mined,,,-25.8,,,
Lin2013 15 Zp,Nanomaterial,,,,,literature_mined,,,-24.4,,,
Lin2013 14 Zp,Nanomaterial,,,,,literature_mined,,,-23.1,,,
Lin2013 13 Zp,Nanomaterial,,,,,literature_mined,,,-30.9,,,
Lin2013 12 Zp,Nanomaterial,,,,,literature_mined,,,-27.8,,,
Lin2013 11 Zp,Nanomaterial,,,,,literature_mined,,,-35.5,,,
Lin2013 10 Zp,Nanomaterial,,,,,literature_mined,,,-24.3,,,
Lin2013 09 Zp,Nanomaterial,,,,,literature_mined,,,-34.7,,,
Lin2013 08 Zp,Nanomaterial,,,,,literature_mined,,,-27.0,,,
Lin2013 07 Zp,Nanomaterial,,,,,literature_mined,,,-24.1,,,
Lin2013 06 Zp,Nanomaterial,,,,,literature_mined,,,-26.9,,,
Lin2013 05 Zp,Nanomaterial,,,,,literature_mined,,,-26.2,,,
Lin2013 04 Zp,Nanomaterial,,,,,literature_mined,,,-29.0,,,
Lin2013 03 Zp,Nanomaterial,,,,,literature_mined,,,-25.5,,,
Lin2013 02 Zp,Nanomaterial,,,,,literature_mined,,,-28.9,,,
Lin2013 01 Zp,Nanomaterial,,,,,literature_mined,,,-24.0,,,
Lin2013 01 A1 M1,Nanomaterial,1.18,,,,literature_mined,,,,,,
Lin2013 02 A1 M1,Nanomaterial,1.1,,,,literature_mined,,,,,,
Lin2013 06 A1 M1,Nanomaterial,0.63,,,,literature_mined,,,,,,
Lin2013 05 A1 M1,Nanomaterial,0.7,,,,literature_mined,,,,,,
Lin2013 23 A1 M1,Nanomaterial,0.72,,,,literature_mined,,,,,,
Lin2013 14 A1 M1,Nanomaterial,0.81,,,,literature_mined,,,,,,
Lin2013 19 A1 M1,Nanomaterial,1.18,,,,literature_mined,,,,,,
Lin2013 07 A1 M1,Nanomaterial,1.16,,,,literature_mined,,,,,,
MTBLS721 R1 M1,Nanomaterial,,,,,literature_mined,,,-6.5,,,
MTBLS721 R2 M1,Nanomaterial,,,,,literature_mined,,,-10.7,,,
MTBLS721 R3 M1,Nanomaterial,,,,,literature_mined,,,-8.5,,,
MTBLS721 R4 M1,Nanomaterial,,,,,literature_mined,,,-5.2,,,
MTBLS721 P4 M1,Nanomaterial,,,,,literature_mined,,,-3.7,,,
MTBLS721 P3 M1,Nanomaterial,,,,,literature_mined,,,-5.1,,,
MTBLS721 P2 M1,Nanomaterial,,,,,literature_mined,,,-3.6,,,
MTBLS721 P1 M1,Nanomaterial,,,,,literature_mined,,,-7.9,,,
MTBLS721 P1 M2,Nanomaterial,45.0,,,,literature_mined,,,,,,
MTBLS721 P2 M2,Nanomaterial,84.0,,,,literature_mined,,,,,,
MTBLS721 P3 M2,Nanomaterial,122.0,,,,literature_mined,,,,,,
MTBLS721 P4 M2,Nanomaterial,173.0,,,,literature_mined,,,,,,
MTBLS721 R1 M2,Nanomaterial,53.0,,,,literature_mined,,,,,,
MTBLS721 R2 M2,Nanomaterial,38.0,,,,literature_mined,,,,,,
MTBLS721 R3 M2,Nanomaterial,20.0,,,,literature_mined,,,,,,
MTBLS721 R4 M2,Nanomaterial,40.0,,,,literature_mined,,,,,,
MTBLS721 R4 M3,Nanomaterial,322.0,,,,literature_mined,,,,,,
MTBLS721 R3 M3,Nanomaterial,116.0,,,,literature_mined,,,,,,
MTBLS721 R2 M3,Nanomaterial,181.0,,,,literature_mined,,,,,,
MTBLS721 R1 M3,Nanomaterial,88.0,,,,literature_mined,,,,,,
MTBLS721 P4 M3,Nanomaterial,16.0,,,,literature_mined,,,,,,
MTBLS721 P3 M3,Nanomaterial,18.0,,,,literature_mined,,,,,,
MTBLS721 P2 M3,Nanomaterial,23.0,,,,literature_mined,,,,,,
MTBLS721 P1 M3,Nanomaterial,44.0,,,,literature_mined,,,,,,
MTBLS721 P1 M4,Nanomaterial,175.0,,,,literature_mined,,,,,,
MTBLS721 P2 M4,Nanomaterial,246.0,,,,literature_mined,,,,,,
MTBLS721 P3 M4,Nanomaterial,366.0,,,,literature_mined,,,,,,
MTBLS721 P4 M4,Nanomaterial,378.0,,,,literature_mined,,,,,,
MTBLS721 R1 M4,Nanomaterial,422.0,,,,literature_mined,,,,,,
MTBLS721 R2 M4,Nanomaterial,463.0,,,,literature_mined,,,,,,
MTBLS721 R3 M4,Nanomaterial,578.0,,,,literature_mined,,,,,,
MTBLS721 R4 M4,Nanomaterial,536.0,,,,literature_mined,,,,,,
MTBLS721 R4 M5,Nanomaterial,,,,,literature_mined,,,21.3,4.671620396561262,,
MTBLS721 R3 M5,Nanomaterial,,,,,literature_mined,,,26.9,4.570247719997592,,
MTBLS721 R2 M5,Nanomaterial,,,,,literature_mined,,,20.8,4.681936665037238,,
MTBLS721 R1 M5,Nanomaterial,,,,,literature_mined,,,18.3,4.73754891026957,,
MTBLS721 P4 M5,Nanomaterial,,,,,literature_mined,,,16.8,4.774690718274138,,
MTBLS721 P3 M5,Nanomaterial,,,,,literature_mined,,,17.4,4.7594507517174005,,
MTBLS721 P2 M5,Nanomaterial,,,,,literature_mined,,,17.9,4.747146969020107,,
MTBLS721 P1 M5,Nanomaterial,,,,,literature_mined,,,22.0,4.657577319177793,,
MGO-20NM-SC-B-1 M1,Nanomaterial,46.66,,,,literature_mined,,,,,,
MGO-20NM-SC-B-1 M2,Nanomaterial,23.8,,,,literature_mined,,,,,,
MGO-20NM-SC-B-1 M3,Nanomaterial,,,,,literature_mined,,,3.142,5.502793819296046,,
MGO-20NM-SC-B-1 M4,Nanomaterial,,,,,literature_mined,,,99.26,4.003225729138696,,
CdS-60NM-NS-B-1 M1,Nanomaterial,13.5034,,,,literature_mined,,,,,,
CdS-60NM-NS-B-1 M2,Nanomaterial,10.68,,,,literature_mined,,,,,,
CdS-60NM-NS-B-1 M3,Nanomaterial,,,,,literature_mined,,,5.1472,5.288428956442106,,
WO3-15NM-JB20170929-1 M1,Metal Oxide,20.884,,,,literature_mined,,,,,,
1%AG-SIO2-JB20161109-1 M1,Metal Oxide,10.64,,,,literature_mined,,,,,,
CEO2-10NM-JB20161105-1 M1,Metal Oxide,10.49,,,,literature_mined,,,,,,
10%AG-SIO2-JB20161109-1 M1,Metal Oxide,7.87,,,,literature_mined,,,,,,
CEO2-30NM-JB20161126-1 M1,Metal Oxide,34.75,,,,literature_mined,,,,,,
FE2O3-10NM-JB20161128-1 M1,Metal Oxide,9.92,,,,literature_mined,,,,,,
Choi2018 M1 M1,Nanomaterial,39.7,,,,literature_mined,,,,,,
Choi2018 M2 M1,Nanomaterial,46.3,,,,literature_mined,,,,,,
Choi2018 M3 M1,Nanomaterial,42.5,,,,literature_mined,,,,,,
Choi2018 M4 M1,Nanomaterial,10.0,,,,literature_mined,,,,,,
Choi2018 M5 M1,Nanomaterial,46.8,,,,literature_mined,,,,,,
Choi2018 M6 M1,Nanomaterial,33.5,,,,literature_mined,,,,,,
Choi2018 M7 M1,Nanomaterial,369.0,,,,literature_mined,,,,,,
Choi2018 M8 M1,Nanomaterial,27.5,,,,literature_mined,,,,,,
Choi2018 M9 M1,Nanomaterial,50.0,,,,literature_mined,,,,,,
Choi2018 M10 M1,Nanomaterial,25.0,,,,literature_mined,,,,,,
Choi2018 M11 M1,Nanomaterial,21.0,,,,literature_mined,,,,,,
Choi2018 M12 M1,Nanomaterial,40.0,,,,literature_mined,,,,,,
Choi2018 M13 M1,Nanomaterial,169.4,,,,literature_mined,,,,,,
Choi2018 M14 M1,Nanomaterial,15.5,,,,literature_mined,,,,,,
Choi2018 M15 M1,Nanomaterial,34.1,,,,literature_mined,,,,,,
Choi2018 M16 M1,Nanomaterial,5.9,,,,literature_mined,,,,,,
Choi2018 M17 M1,Nanomaterial,20.0,,,,literature_mined,,,,,,
Choi2018 M18 M1,Nanomaterial,10.0,,,,literature_mined,,,,,,
Choi2018 M17 M2,Nanomaterial,707.0,,,,literature_mined,,,,,,
Choi2018 M19 M1,Nanomaterial,20.0,,,,literature_mined,,,,,,
Choi2018 M19 M2,Nanomaterial,338.0,,,,literature_mined,,,,,,
Choi2018 M20 M1,Nanomaterial,10.0,,,,literature_mined,,,,,,
Choi2018 M18 M2,Nanomaterial,1457.0,,,,literature_mined,,,,,,
Choi2018 M20 M2,Nanomaterial,262.0,,,,literature_mined,,,,,,
Choi2018 M21 M1,Nanomaterial,35.0,,,,literature_mined,,,,,,
Choi2018 M22 M1,Nanomaterial,30.0,,,,literature_mined,,,,,,
Choi2018 M23 M1,Nanomaterial,125.0,,,,literature_mined,,,,,,
Choi2018 M24 M1,Nanomaterial,33.7,,,,literature_mined,,,,,,
Choi2018 M25 M1,Nanomaterial,45.3,,,,literature_mined,,,,,,
Choi2018 M26 M1,Nanomaterial,115.0,,,,literature_mined,,,,,,
Choi2018 M27 M1,Nanomaterial,60.0,,,,literature_mined,,,,,,
Choi2018 M28 M1,Nanomaterial,100.0,,,,literature_mined,,,,,,
Choi2018 M29 M1,Nanomaterial,86.0,,,,literature_mined,,,,,,
Choi2018 M30 M1,Nanomaterial,52.0,,,,literature_mined,,,,,,
Choi2018 M31 M1,Nanomaterial,7.5,,,,literature_mined,,,,,,
Choi2018 M32 M1,Nanomaterial,32.0,,,,literature_mined,,,,,,
Choi2018 M33 M1,Nanomaterial,35.6,,,,literature_mined,,,,,,
MTBLS260 M1 M1,Nanomaterial,28.3,,,,literature_mined,,,,,,
